eval/mean_ep_length,train/n_updates,train/learning_rate,train/std,train/clip_fraction,train/explained_variance,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,eval/success_rate,time/total_timesteps,eval/mean_reward,train/loss,train/value_loss,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,reward/env_1,distance_reward/env_1,success_rate/env_1,pose_reward/env_1,distance_reward/env_2,reward/env_2,success_rate/env_2,pose_reward/env_2,reward/env_3,distance_reward/env_3,success_rate/env_3,pose_reward/env_3,pose_reward/env_4,distance_reward/env_4,reward/env_4,success_rate/env_4,pose_reward/env_5,reward/env_5,success_rate/env_5,distance_reward/env_5,pose_reward/env_6,success_rate/env_6,distance_reward/env_6,reward/env_6,success_rate/env_7,reward/env_7,distance_reward/env_7,pose_reward/env_7
,3780,0.0003,0.2673843204975128,0.27896728515625,0.9664782769978046,-0.4612304142676294,0.036547974,0.008400092123338254,0.2,,,,112.53472900390625,377.45032346248627,,,,,,,,,,,,,-4089.7030645747045,-17.53550493698075,0.0,-120.01500582547065,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.76086171467361,-3992.6476221919074,0.0,-17.138741983975997,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4190.118425233263,-18.25706350128313,-125.09100737092704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.96491789715621,0.0,-19.798699252358904,-4238.691702897099,,,,
,,,,,,,,,,,,,,,-4187.1256516746125,-113.04662631416934,0.0,-18.425982298266135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.85609135177546,-19.21571063077088,-4138.620811895282,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-4087.363308072482,-18.4717304982925,0.0,-108.82215418045436,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.747721556965336,-3950.0972750571113,0.0,-101.5368242858858,,,,,,,,,,,,,,,,,,,,
,3790,0.0003,0.26768895983695984,0.252996826171875,0.9630473032593727,-0.46986318845301867,0.02901083,-0.00035623917101474946,0.2,,,,168.60098266601562,391.18013360500333,,,,,,,,,,,,,-4311.222762578467,-16.015294894987925,0.0,-150.70016553475688,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.64996034604978,-4032.431934721645,0.0,-16.468695440890745,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3992.878309250625,-16.890423281776673,-96.12762825999494
,,,,,,,,,,,,,,,-3893.5593981811217,-84.92650799020458,0.0,-15.050058373314176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.53158498484487,0.0,-18.09656108051377,-3969.2088763921506,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0533535929073,-16.694247004187435,-3970.225603582562,0.0,,,,,,,,,,,,
67.63,,,,,,,,,,0.0,6216000,-666.5382116100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-4050.7791953493324,-16.295625503482896,0.0,-104.33590705474033,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-17.37409732799347,-3964.851640046124,0.0,-91.19784267969445,,,,,,,,,,,,,,,,,,,,
,3800,0.0003,0.2659970819950104,0.2325927734375,0.9776232615113258,-0.44077568417415025,0.024558797,0.003089545929651649,0.2,,,,53.00847625732422,222.4676374435425,,,,,,,,,,,,,-4019.799743637495,-17.027826836490718,0.0,-98.66713043642537,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.02166874656146,-4031.8197917249904,0.0,-17.174963207602673,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3947.5836764354253,-16.136070852591505,-88.0262085533128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.48662755084051,0.0,-15.505607190646638,-3940.1834084489224,,,,
,,,,,,,,,,,,,,,-3981.633597285085,-91.27883277352355,0.0,-17.70010010732326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.66406914979925,-15.88349332867409,-3990.775374870826,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-4046.178780360984,-17.002751320348857,0.0,-108.13371207314795,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.893179152673447,-3937.1416122498354,0.0,-90.84375622229793,,,,,,,,,,,,,,,,,,,,
67.29,,,,,,,,,,0.0,6240000,-649.38199385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3810,0.0003,0.26633578538894653,0.29381103515625,0.9762786831706762,-0.4267400125507265,0.021564241,0.012666199122395482,0.2,,,,113.9021224975586,246.38891031742097,,,,,,,,,,,,,-3915.6806735147525,-17.423728845517154,0.0,-81.78638340694164,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.3781095536574,-3845.4193542124076,0.0,-14.916782815077267,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3947.871875117362,-18.21208083591062,-86.28989835031658
,,,,,,,,,,,,,,,-3919.0454254368988,-82.97936479791483,0.0,-15.421539441568694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.56099386016307,0.0,-17.037647394241805,-3936.3218475264293,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.57468025464709,-17.263789206321157,-3940.290816765799,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3894.326808025801,-16.66564726390415,0.0,-78.19715407373012,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.632325367647889,-3896.0876962031166,0.0,-79.57229066620552,,,,,,,,,,,,,,,,,,,,
,3820,0.0003,0.2660643458366394,0.3642333984375,0.9851043559610844,-0.4406443381216377,0.03806483,0.031313045068054636,0.2,,,,38.83196258544922,88.02257018089294,,,,,,,,,,,,,-3795.6057060724634,-14.866216284053234,0.0,-70.45806806135717,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.02228766644931,-3754.0533415016116,0.0,-15.543269250485192,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3847.5028663304147,-17.611033289257584,-75.41611109914486
67.05,,,,,,,,,,0.0,6264000,-615.9127143600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.86821503597984,0.0,-15.788674393119976,-3854.2913365745962,,,,
,,,,,,,,,,,,,,,-3795.5934737602756,-60.51435683581128,0.0,-15.669555457567125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.09673914279561,-15.420310654286656,-3829.1322987824874,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-16.187182628009786,-3768.443231450259,0.0,-69.08835594703393,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3825.743632145333,-15.51717629113637,0.0,-64.56009573308494,,,,,,,,,,,,,,,,,,,,,,,,
,3830,0.0003,0.26603004336357117,0.21588134765625,0.9692140445113182,-0.433826299617067,0.014846027,0.0033303062462437085,0.2,,,,93.223388671875,225.96239326000213,,,,,,,,,,,,,-3848.066403768168,-17.542423670876264,0.0,-68.03364362381804,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.57313259556477,-3785.476713123914,0.0,-16.407986258420088,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3784.140051019926,-15.610306188482468,-59.82136898150637
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.68188644246439,0.0,-15.94819713525789,-3823.7805014663404,,,,
,,,,,,,,,,,,,,,-3734.5110066614047,-59.78065406856354,0.0,-15.584513708337493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.7089690590324,-16.493094525234575,-3839.602381505609,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3785.247033164994,-16.80698805306676,0.0,-68.94585080776679,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.751203736632066,-3756.574743160722,0.0,-63.56292012348838,,,,,,,,,,,,,,,,,,,,
67.05,,,,,,,,,,0.0,6288000,-614.6872386400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3840,0.0003,0.2651817500591278,0.20421142578125,0.9695215206593275,-0.42920318520627915,0.018294603,0.0028156791830042495,0.2,,,,154.7244110107422,247.15754534006118,,,,,,,,,,,,,-3798.743937107869,-16.745373127850595,0.0,-59.785283056794285,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.44216244168664,-3746.5448092560955,0.0,-14.166972434329265,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3916.513440842676,-15.519150710565272,-81.44142276321367
,,,,,,,,,,,,,,,-3666.1935473628596,-53.71806099983183,0.0,-16.330863560642864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.3920443336614,0.0,-16.31310269826743,-3857.570882191575,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.16938737037285,-15.197951036836658,-3988.804030443268,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3766.9262226781693,-15.897633737715505,0.0,-69.42840337531212,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.158486184823168,-3836.759647191113,0.0,-68.66812168036257,,,,,,,,,,,,,,,,,,,,
,3850,0.0003,0.2653633654117584,0.252838134765625,0.9670354761183262,-0.42541570756584407,0.02341878,0.008177263602374297,0.2,,,,165.73464965820312,254.7985050499439,,,,,,,,,,,,,-3828.9225339548443,-14.599095501882363,0.0,-77.66966015725795,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.4526715517311,-3771.2566904260975,0.0,-15.196776852617765,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3810.112284183214,-15.5631230739346,-72.95892428993433
67.01,,,,,,,,,,0.0,6312000,-608.40012061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3751.8805189364757,-54.32342654708607,0.0,-15.858326608992478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.76973501918411,0.0,-14.756396224646986,-3909.416787462971,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.4246723764405,-16.59435847125281,-3850.8541850861648,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3789.889034752558,-14.725376596844887,0.0,-61.89279586191527,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-14.808149356028919,-3777.881551808486,0.0,-58.855442612051924,,,,,,,,,,,,,,,,,,,,
,3860,0.0003,0.26540181040763855,0.3421630859375,0.9786588493734598,-0.43243253654800357,0.13198045,0.017220252587321738,0.2,,,,88.76153564453125,164.62901493906975,,,,,,,,,,,,,-3776.4364151918903,-15.682869272191885,0.0,-57.736533259789276,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.66664704749723,-3805.213183621,0.0,-16.740550222669253,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3797.3038569585624,-14.880672529527885,-61.704970296901124
,,,,,,,,,,,,,,,-3679.8286758855065,-54.132944352000315,0.0,-12.508501628916328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.767654983338666,0.0,-15.230177769468957,-3735.3169965168463,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.14561136649469,-15.107883101761056,-3837.8509668095357,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3783.884833579685,-15.525567127951415,0.0,-67.62523846866263,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.636407418675672,-3800.3523098523256,0.0,-72.53564422337918,,,,,,,,,,,,,,,,,,,,
67.01,,,,,,,,,,0.0,6336000,-607.4170559199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3870,0.0003,0.26454487442970276,0.202520751953125,0.9681462310254574,-0.4233519695699215,0.02713592,0.005065811773602036,0.2,,,,168.8202362060547,249.86176788806915,,,,,,,,,,,,,-3771.706580953132,-14.109087785999396,0.0,-57.29867570618903,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.3819633820467,-3806.506706375436,0.0,-14.024154347192736,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3845.216741474474,-14.071713376494712,-69.09441020258397
,,,,,,,,,,,,,,,-3796.195702804473,-61.36853555391224,0.0,-15.15074824683253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.52943885480235,0.0,-14.186611439260071,-3806.526301764374,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.71204530164825,-13.217338379601326,-3808.0263020874954,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3762.8431481044863,-14.33418532726489,0.0,-56.906339356816844,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.330227553872207,-3827.9023953317724,0.0,-70.01850500142316,,,,,,,,,,,,,,,,,,,,
,3880,0.0003,0.2639124393463135,0.256719970703125,0.9874449232593179,-0.39331862879917023,0.01795968,0.01110439876356395,0.2,,,,27.439186096191406,93.34598647356033,,,,,,,,,,,,,-3755.2721269755843,-14.544168871025104,0.0,-64.7828522915723,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.2851923344307,-3737.478192911083,0.0,-12.242839817415662,,,,,,,,
67.08,,,,,,,,,,0.0,6360000,-605.75505455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3789.479498027574,-13.839601946304777,-61.42531439162443
,,,,,,,,,,,,,,,-3801.633058181595,-61.78597062194815,0.0,-15.066205741651059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.6394274505336,0.0,-14.892439459352136,-3839.9512014593106,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.17455800883529,-14.389417031772998,-3782.653850243648,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3825.73724765706,-15.012648890053091,0.0,-65.93689238612366,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-15.494758216329584,-3774.846736371865,0.0,-56.69636451231543,,,,,,,,,,,,,,,,,,,,
,3890,0.0003,0.2633408010005951,0.31195068359375,0.9782497566193342,-0.3912742002867162,0.07635987,0.014112316396494861,0.2,,,,40.2154541015625,159.7929997742176,,,,,,,,,,,,,-3752.745248013775,-13.834045211411794,0.0,-56.16849612421784,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.779418863422116,-3775.2686258322647,0.0,-14.800352108623276,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3681.4113140131412,-13.602296929955651,-52.35625540556687
,,,,,,,,,,,,,,,-3721.613897022725,-58.50650152061556,0.0,-14.875814649840303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.0719666024534,0.0,-13.232284265184072,-3735.1655052058277,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.504269319752055,-12.78696268565559,-3706.07739203245,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3731.88058886938,-14.306192683895112,0.0,-59.45390546100051,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.193787269381312,-3699.997441189093,0.0,-57.197452928800345,,,,,,,,,,,,,,,,,,,,
67.06,,,,,,,,,,0.0,6384000,-603.44781156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3900,0.0003,0.2636825740337372,0.294195556640625,0.9784200396388769,-0.38692006208002566,0.4545523,0.021942896816290157,0.2,,,,51.80155944824219,169.84066320061683,,,,,,,,,,,,,-3804.8519341956853,-15.536606147270641,0.0,-62.14204955201094,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.26352984248585,-3820.0156026871045,0.0,-15.702403938697348,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3884.212083466303,-13.459068621706482,-78.35127862267733
,,,,,,,,,,,,,,,-3808.700326599768,-63.726112103513096,0.0,-12.905608996447546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.18723383256231,0.0,-14.575726554498997,-3801.6477623223705,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.10094648843832,-14.527951143044037,-3836.223385788894,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3884.234717973005,-16.09512980100717,0.0,-72.84732319449245,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.933290563384658,-3747.2187398937012,0.0,-53.69316608556559,,,,,,,,,,,,,,,,,,,,
,3910,0.0003,0.2622895836830139,0.206390380859375,0.9870582018047571,-0.3890102460049093,0.011893222,0.0038837323278130497,0.2,,,,51.31611251831055,90.40159670710564,,,,,,,,,,,,,-3732.123139768213,-12.568630614939394,0.0,-61.51022601309757,,,,,,,,,,,,,,,,
67.1,,,,,,,,,,0.0,6408000,-613.5828196200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.16259531256024,-3880.5098915927483,0.0,-15.269053286231866,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3771.5246092640327,-13.683823062182885,-59.083611815156765
,,,,,,,,,,,,,,,-3837.166425100422,-68.32743412277314,0.0,-14.411970060631814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.02389633570678,0.0,-14.66744353605932,-3835.2680392305942,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.13746267246628,-12.958330516673207,-3827.034759134839,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3860.4813212380295,-13.78235205721993,0.0,-73.51620148244997,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.478276944352148,-3797.909725268436,0.0,-63.53167726705294,,,,,,,,,,,,,,,,,,,,
,3920,0.0003,0.2610462009906769,0.172283935546875,0.9723993819206953,-0.3589867766946554,0.011251643,0.0021143157844562667,0.2,,,,90.80848693847656,217.4624027609825,,,,,,,,,,,,,-3812.009202123888,-13.868273937583574,0.0,-64.30992641639797,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.09635958914333,-3778.9907678914233,0.0,-13.960435059426816,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3803.6538038806384,-13.36813308253229,-73.45750089757306
,,,,,,,,,,,,,,,-3806.9036189116778,-71.32743349722006,0.0,-14.933169654725157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.26979016655443,0.0,-13.098756352494922,-3787.6512791142886,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.36267796504391,-12.867308597312144,-3800.3799193741384,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3763.990134505561,-14.405029354319769,0.0,-65.20499306327378,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.907467359476708,-3716.7647395386293,0.0,-58.83498923029547,,,,,,,,,,,,,,,,,,,,
67.01,,,,,,,,,,0.0,6432000,-603.7282394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3930,0.0003,0.2595505714416504,0.21221923828125,0.9754801597446203,-0.3217471521347761,0.028404882,0.002137991342897294,0.2,,,,79.66495513916016,197.85253185629844,,,,,,,,,,,,,-3724.1463952599142,-13.77257518629773,0.0,-51.051824023688006,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.90047143654718,-3765.8715531556218,0.0,-12.8347874227239,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3766.810329123281,-13.733716752533944,-57.11133810134655
,,,,,,,,,,,,,,,-3762.84829083133,-57.80115436388827,0.0,-13.766894107999702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.71997500050801,0.0,-15.750965359421459,-3768.585642159577,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.34652107652093,-12.453791772605967,-3775.7418770947634,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3756.1982320780576,-13.481890112934583,0.0,-55.95781523340795,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.363041543549969,-3757.3115024580775,0.0,-56.342208866128786,,,,,,,,,,,,,,,,,,,,
67.05,3940,0.0003,0.2589019238948822,0.2877197265625,0.9860736737027764,-0.30436860751360656,0.01914842,0.01375912418934604,0.2,0.0,6456000,-607.53995695,21.335159301757812,98.43656969964505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-3734.61506938763,-13.20132860014159,0.0,-52.336182964463596,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.73095959020731,-3720.5646979280655,0.0,-13.243156731136853,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3826.960929152883,-13.687950634047116,-66.65220422476658
,,,,,,,,,,,,,,,-3786.7920215612867,-59.99141600738906,0.0,-15.050587586159455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.302804296780096,0.0,-13.884499621510912,-3762.243823509747,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.212172372964,-13.372894611757708,-3755.7304019083335,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3739.4266116872764,-13.70483317033125,0.0,-53.27626877754899,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.713806303908461,-3782.572736458972,0.0,-60.58331643925461,,,,,,,,,,,,,,,,,,,,
,3950,0.0003,0.25885263085365295,0.24373779296875,0.9784604832530022,-0.2886235859245062,0.022764862,0.007406659837761254,0.2,,,,28.715404510498047,181.28850088119506,,,,,,,,,,,,,-3655.445533781248,-12.200619204870632,0.0,-49.2069697586709,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.887406892994626,-3682.9362306336216,0.0,-12.88196487927563,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3681.622721614828,-13.285361917117456,-53.433425018689086
,,,,,,,,,,,,,,,-3703.0626712777075,-55.14584066041407,0.0,-14.976271219203285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.60407588458494,0.0,-12.819713000826647,-3649.872733312469,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.50769858482078,-13.822428441175791,-3669.9607621559853,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3668.6826259849477,-13.09892137246708,0.0,-51.96318295835754,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.493191872109861,-3640.231301231294,0.0,-47.55035833310442,,,,,,,,,,,,,,,,,,,,
67.05,,,,,,,,,,0.0,6480000,-600.2121807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3960,0.0003,0.25666123628616333,0.321466064453125,0.9792619179934263,-0.24723590947687626,0.02928903,0.015491782308708934,0.2,,,,105.60081481933594,162.62954244613647,,,,,,,,,,,,,-3782.8877674080672,-14.50237215602155,0.0,-59.99225574532375,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.595375450932856,-3750.370678989492,0.0,-13.188071047316237,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3805.1569325387654,-13.126500841245045,-63.9329879152165
,,,,,,,,,,,,,,,-3743.7637705752177,-55.297472566766196,0.0,-11.249822529103676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.69491791650293,0.0,-11.943851668123672,-3745.3926175077613,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.257553075302525,-13.728985707711342,-3782.999232698077,0.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-3783.1580613188426,-13.80417051249638,0.0,-60.547173040643194,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-13.457036886605687,-3758.7055981611484,0.0,-54.48056280691886,,,,,,,,,,,,,,,,,,,,
67.05,,,,,,,,,,0.0,6504000,-601.74636072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3970,0.0003,0.25660938024520874,0.19700927734375,0.9770196322351694,-0.22687313351780175,0.0103938915,0.004940760342833528,0.2,,,,67.82935333251953,183.04552153348922,,,,,,,,,,,,,-3797.345800450933,-14.17070613483492,0.0,-61.953593940318605,,,,,,,,,,,,,,,,
